doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_41996_4_5_6_exterior.tif,image/tiff,9776724,85
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45615_11_12_interior.tif,image/tiff,12990732,115
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45615_6_9_10_interior.tif,image/tiff,13264248,111
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45613_1_3_4_interior.tif,image/tiff,13845120,84
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_35558_4_5_exterior.tif,image/tiff,10646084,108
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45490_4_5_interior.tif,image/tiff,9007900,90
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45462_1_2_exterior.tif,image/tiff,9115628,111
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_41996_1_2_3_exterior.tif,image/tiff,9159000,114
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45613_10_exterior.tif,image/tiff,8986956,109
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_87783_2_3_4_interior.tif,image/tiff,10170696,87
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_35786_4_5_6_interior.tif,image/tiff,9615668,106
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_39742_4_5_6_exterior.tif,image/tiff,10263584,118
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_41996_4_5_6_interior.tif,image/tiff,9895044,116
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45460_4_5_interior.tif,image/tiff,10134760,117
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45490_1_2_3_interior.tif,image/tiff,10318188,91
10.13012/B2IDB-5609050_V1,2021-03-15,hydianacox1nad1.nex,text/plain,143673,113
10.13012/B2IDB-5609050_V1,2021-03-15,hydianacox1all.nex,text/plain,266465,85
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45443_exterior.tif,image/tiff,7039920,100
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45449_1_2_exterior.tif,image/tiff,7289972,96
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_22361_exterior.tif,image/tiff,7979376,88
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_86787_7_exterior.tif,image/tiff,7072628,111
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45495_1_2_3_interior.tif,image/tiff,7140532,103
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45495_4_5_interior.tif,image/tiff,7685704,101
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_39742_1_2_3_interior.tif,image/tiff,8766564,109
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_35786_1_2_3_interior.tif,image/tiff,8125624,82
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_35786_1_2_3_exterior.tif,image/tiff,8334236,115
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_87783_2_3_4_exterior.tif,image/tiff,10039220,84
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_35065_3_4_5_interior.tif,image/tiff,11402504,100
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45613_5_6_exterior.tif,image/tiff,12202612,98
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_86787_1_2_3_interior.tif,image/tiff,12560040,86
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45615_6_9_10_exterior.tif,image/tiff,12810504,84
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_86789_1_2_interior.tif,image/tiff,13004300,92
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45615_18_19_20_exterior.tif,image/tiff,13298844,119
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45455_1_2_3_interior.tif,image/tiff,10815476,114
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_35065_1_2_interior.tif,image/tiff,11900572,89
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_35558_1_2_3_exterior.tif,image/tiff,11966284,118
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45455_1_2_3_exterior.tif,image/tiff,11233848,117
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_35558_1_2_3_interior.tif,image/tiff,12384124,85
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45615_2_3_4_exterior.tif,image/tiff,11939980,116
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45463_4_5_interior.tif,image/tiff,12292464,104
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_22361_interior.tif,image/tiff,8199624,88
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_86787_4_5_6_exterior.tif,image/tiff,12467088,105
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_35459_exterior.tif,image/tiff,8672500,121
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_45615_18_19_20_interior.tif,image/tiff,13494544,115
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_35065_3_4_5_exterior.tif,image/tiff,10626516,100
10.13012/B2IDB-5609050_V1,2021-03-15,Lhydiana_45453_3_4_exterior.tif,image/tiff,7138708,98
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_35558_4_5_interior.tif,image/tiff,11275104,116
10.13012/B2IDB-5609050_V1,2021-03-15,Lsiliquoidea_86788_exterior.tif,image/tiff,6908576,117
10.13012/B2IDB-4547091_V1,2021-10-15,wood_nutrient_data.csv,"",6827,71
10.13012/B2IDB-4547091_V1,2021-10-15,metadata.csv,"",3315,72
10.13012/B2IDB-4547091_V1,2021-10-15,soil_spatial_data.csv,"",15661,72
10.13012/B2IDB-4547091_V1,2021-10-15,log_data.csv,"",18201,75
10.13012/B2IDB-1751983_V1,2021-02-15,Klimas GWTE Diet Selection Data 02052021.xlsx,application/vnd.ms-excel,201837,98
10.13012/B2IDB-0388499_V1,2021-03-05,Beilke_et_al_2021_Spatial_Metadata.csv,text/csv,720,88
10.13012/B2IDB-0388499_V1,2021-03-05,Beilke_et_al_2021_Temporal_Dataframe.csv,text/csv,364054,86
10.13012/B2IDB-0388499_V1,2021-03-05,Beilke_et_al_2021_Temporal_Metadata.csv,text/csv,336,85
10.13012/B2IDB-0388499_V1,2021-03-05,Beilke_et_al_2021_Spatial_Dataframe.csv,text/csv,22085,85
10.13012/B2IDB-6582453_V1,2021-03-14,COVID-19AccessibilityNotebook.zip,application/zip,138427463,111
10.13012/B2IDB-0988473_V1,2021-04-15,mischo_scopus_API_dataset_readme_mod.txt,text/plain,7614,102
10.13012/B2IDB-0988473_V1,2021-04-15,process_for_final_IDB.asp,text/html,3876,103
10.13012/B2IDB-0988473_V1,2021-04-15,get_citing_from_surveys_IDB.asp,text/plain,40539,109
10.13012/B2IDB-0988473_V1,2021-04-15,getScopus_API_process_dmp_IDB.asp,text/plain,35775,106
10.13012/B2IDB-0988473_V1,2021-04-15,put_in_all_authors_affil_IDB.asp,text/plain,12005,106
10.13012/B2IDB-8367769_V2,2021-11-23,cloud_cycle_02.zip,"",2693605894,74
10.13012/B2IDB-8367769_V2,2021-11-23,cloud_cycle_01.zip,"",2635531256,76
10.13012/B2IDB-8367769_V2,2021-11-23,urban_plume.zip,"",32665459,72
10.13012/B2IDB-8367769_V2,2021-11-23,brownian.zip,"",380503686,75
10.13012/B2IDB-8367769_V2,2021-11-23,sedimentation.zip,"",381349353,74
10.13012/B2IDB-8367769_V2,2021-11-23,cloud_cycle_03.zip,"",2692382954,75
10.13012/B2IDB-8367769_V2,2021-11-23,low-polluted-cases.zip,"",433548725,75
10.13012/B2IDB-8367769_V2,2021-11-23,PartMC_aq_chem_README.pdf,"",52366,77
10.13012/B2IDB-8367769_V2,2021-11-23,cloud_cycle_04.zip,"",2691727896,74
10.13012/B2IDB-3813848_V1,2022-08-29,license.txt,"",1688,17
10.13012/B2IDB-3813848_V1,2022-08-29,1protein-npc-translocation.tar.gz,"",474680736,24
10.13012/B2IDB-3813848_V1,2022-08-29,kim2018plus_setup.tar.gz,"",34864203,20
10.13012/B2IDB-9227641_V1,2021-12-01,Veterinary KAP Survey _ REDCap.pdf,"",112029,114
10.13012/B2IDB-9227641_V1,2021-12-01,vet_survey_data_sharing.csv,"",39339,95
10.13012/B2IDB-3047783_V1,2021-02-24,FHIST_SP_control.cam.h0.1979-2003final.nc,"application/netcdf, application/x-netcdf",395588434772,90
10.13012/B2IDB-3047783_V1,2021-02-24,FHIST_SP_dry.cam.h0.1979-2003final.nc,"application/netcdf, application/x-netcdf",395587811532,76
10.13012/B2IDB-3047783_V1,2021-02-24,FHIST_SP_control.clm2.h0.1979-2003final.nc,"application/netcdf, application/x-netcdf",787177692036,106
10.13012/B2IDB-3047783_V1,2021-02-24,FHIST_SP_dry.clm2.h0.1979-2003final.nc,"application/netcdf, application/x-netcdf",787140819468,103
10.13012/B2IDB-3047783_V1,2021-02-24,README.txt,text/plain,2537,74
10.13012/B2IDB-8255619_V2,2021-07-22,PubMed_retracted_publication_full_v3.tsv,"",4551445,72
10.13012/B2IDB-8255619_V2,2021-07-22,Annotation manual.pdf,"",808707,72
10.13012/B2IDB-8255619_V2,2021-07-22,PubMed_retracted_publication_CitCntxt_withYR_v3.tsv,"",14958420,77
10.13012/B2IDB-8255619_V2,2021-07-22,retraction_notice_PMID.csv,"",83169,71
10.13012/B2IDB-8255619_V2,2021-07-22,724_knowingly_post_retraction_cit.csv,"",655720,74
10.13012/B2IDB-9651987_V3,2021-02-23,CDP v.2.0.2 Codebook.pdf,application/pdf,443215,1779
10.13012/B2IDB-9651987_V3,2021-02-23,README.md,text/plain,4413,270
10.13012/B2IDB-9651987_V3,2021-02-23,Coup_Data_v2.0.0.csv,text/csv,96397,727
10.13012/B2IDB-9651987_V3,2021-02-23,Source Document v2.0.0.pdf,application/pdf,1219500,283
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-0031.R1_Encounter Histories.inp,text/plain,47211,82
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-00311.R1_Interspecific Data.csv,text/csv,1931,81
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-00311.R1_Fledgling Data.csv,text/csv,100619,81
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-00311.R1_Nesting Data.csv,text/csv,388650,79
10.13012/B2IDB-6218430_V1,2021-06-08,Metadata_Jones_and_Ward_JAE-2020-00311.R1.csv,text/csv,1605,79
10.13012/B2IDB-5457341_V1,2022-04-19,Basigindecidualizationgenes.txt,"",26373578,29
10.13012/B2IDB-5457341_V1,2022-04-19,BSG_HESC_Readme.txt,"",7466,28
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.2 (all ecoregions).xlsx,"",32012,86
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.3 - North Central U.S. Driftless and Escarpment Ecoregion (222L).xlsx,"",69109,84
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.4 - Southwestern Great Lakes Morainal Ecoregion (222K).xlsx,"",74001,86
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.6 - Central Dissected Till Plains Ecoregion (251C).xlsx,"",80858,87
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.9 - Central Till Plains-Oak Hickory Ecoregion (223G).xlsx,"",84258,84
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.10 - Interior Low Plateau-Shawnee Hills Ecoregion (223D).xlsx,"",82997,86
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.8 - Ozark Highlands Ecoregion (223A).xlsx,"",80763,85
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.11 - 231H and 234D.xlsx,"",85761,86
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.5 - Central Till Plains and Grand Prairies Ecoregion (251D).xlsx,"",80173,86
10.13012/B2IDB-3459813_V1,2021-05-14,Supplement Table 6.7 - Central Till Plains-Beech-Maple Ecoregion (222H).xlsx,"",72102,85
10.13012/B2IDB-9049988_V1,2021-05-14,Supplement Table 6.1 (species scientific common names).pdf,"",143737,76
10.13012/B2IDB-5581194_V1,2022-07-10,license.txt,"",1688,22
10.13012/B2IDB-5581194_V1,2022-07-10,fgnups_only_systems.tar.gz,"",25372164617,22
10.13012/B2IDB-5581194_V1,2022-07-10,1protein_translocation_systems.tar.gz,"",32704420624,24
10.13012/B2IDB-5581194_V1,2022-07-10,combined_readme.md,"",3154,22
10.13012/B2IDB-4580996_V2,2021-03-08,README.txt,text/plain,7249,88
10.13012/B2IDB-4580996_V2,2021-03-08,Enzymes_2017.csv,text/csv,2732,84
10.13012/B2IDB-4580996_V2,2021-03-08,Leaf_Angles_2017.csv,text/csv,128882,85
10.13012/B2IDB-4580996_V2,2021-03-08,Canopy_Light_Interception_2018.csv,text/csv,2879,86
10.13012/B2IDB-4580996_V2,2021-03-08,Light_Response_Parameters_2017.csv,text/csv,21240,84
10.13012/B2IDB-4580996_V2,2021-03-08,Biomass_Height_2017.csv,text/csv,1627,80
10.13012/B2IDB-4580996_V2,2021-03-08,Leaf_Angles_2016.csv,text/csv,125233,80
10.13012/B2IDB-4580996_V2,2021-03-08,Light_Response_Parameters_2016.csv,text/csv,19919,83
10.13012/B2IDB-4580996_V2,2021-03-08,Biomass_Height_2016.csv,text/csv,1129,85
10.13012/B2IDB-4580996_V2,2021-03-08,Rbc_Assay_2020.csv,text/csv,1971,85
10.13012/B2IDB-4580996_V2,2021-03-08,Light_Profiles_2020.csv,text/csv,1285,79
10.13012/B2IDB-6565690_V1,2021-03-23,model_params.tar.gz,application/x-gzip,8730867961,377
10.13012/B2IDB-2692533_V2,2021-07-09,Hgly_BYE_109-26.zip,"",1107968630,23
10.13012/B2IDB-2692533_V2,2021-07-09,Endo folder database.xlsx,"",10056,26
10.13012/B2IDB-2692533_V2,2021-07-09,Hgly_BYE_109-33.zip,"",919405116,24
10.13012/B2IDB-2692533_V2,2021-07-09,Hgly_BYE_109-2.zip,"",308769057,24
10.13012/B2IDB-2692533_V2,2021-07-09,Minc_BYE_75-2.zip,"",1416349655,24
10.13012/B2IDB-2692533_V2,2021-07-09,Hgly_BYE_109-30.zip,"",1037793069,25
10.13012/B2IDB-2692533_V2,2021-07-09,Minc_BYE_68-3.zip,"",1689321359,25
10.13012/B2IDB-2692533_V2,2021-07-09,Minc_BYE_75-1.zip,"",1200054092,24
10.13012/B2IDB-2692533_V2,2021-07-09,Minc_BYE_75-6.zip,"",620877757,24
10.13012/B2IDB-2692533_V2,2021-07-09,Hgly_BYE_230-2.zip,"",124295929,24
10.13012/B2IDB-2692533_V2,2021-07-09,Hgly_BYE_231-2.zip,"",137959199,24
10.13012/B2IDB-2692533_V2,2021-07-09,Minc-BYE_76-9.zip,"",87651678,24
10.13012/B2IDB-2692533_V2,2021-07-09,Hgly_BYE_109-34.zip,"",752551969,24
10.13012/B2IDB-2692533_V2,2021-07-09,Minc_BYE_78-5.zip,"",575444688,24
10.13012/B2IDB-2692533_V2,2021-07-09,ReadmeFile name formatting.docx,"",12677,24
10.13012/B2IDB-2692533_V2,2021-07-09,Minc_BYE_75-7.zip,"",418705352,24
10.13012/B2IDB-4580996_V1,2021-03-02,Leaf_Angles_2016.csv,text/csv,166002,48
10.13012/B2IDB-4580996_V1,2021-03-02,Light_Response_Parameters_2016.csv,text/csv,19641,48
10.13012/B2IDB-4580996_V1,2021-03-02,Leaf_Angles_2017.csv,text/csv,168579,46
10.13012/B2IDB-4580996_V1,2021-03-02,Light_Profiles_2020.csv,text/csv,1816,46
10.13012/B2IDB-4580996_V1,2021-03-02,Biomass_Height_2016.csv,text/csv,1121,46
10.13012/B2IDB-4580996_V1,2021-03-02,Enzymes_2017.csv,text/csv,2732,48
10.13012/B2IDB-4580996_V1,2021-03-02,Rbc_Assay_2020.csv,text/csv,1971,50
10.13012/B2IDB-4580996_V1,2021-03-02,Light_Response_Parameters_2017.csv,text/csv,21240,48
10.13012/B2IDB-4580996_V1,2021-03-02,README.txt,text/plain,6125,47
10.13012/B2IDB-4580996_V1,2021-03-02,Canopy_Light_Interception_2018.csv,text/csv,2879,47
10.13012/B2IDB-4580996_V1,2021-03-02,Biomass_Height_2017.csv,text/csv,1631,47
10.13012/B2IDB-1079505_V1,2021-08-04,C_26.csv,"",1021843,64
10.13012/B2IDB-1079505_V1,2021-08-04,Time Series Mean_Tripod.csv,"",389568,64
10.13012/B2IDB-1079505_V1,2021-08-04,C_2.csv,"",1025189,64
10.13012/B2IDB-1079505_V1,2021-08-04,Time Series Mean_ Cable.csv,"",391272,64
10.13012/B2IDB-1079505_V1,2021-08-04,C_203.csv,"",1109151,64
10.13012/B2IDB-1079505_V1,2021-08-04,C_19.csv,"",1108367,64
10.13012/B2IDB-1079505_V1,2021-08-04,C_178.csv,"",1110645,64
10.13012/B2IDB-1079505_V1,2021-08-04,C_195.csv,"",1111714,65
10.13012/B2IDB-1079505_V1,2021-08-04,ratioL1toL2.csv,"",3886,64
10.13012/B2IDB-1079505_V1,2021-08-04,PointL3.csv,"",3888,64
10.13012/B2IDB-1079505_V1,2021-08-04,PointL4.csv,"",3892,63
10.13012/B2IDB-1079505_V1,2021-08-04,PointL1.csv,"",4139,65
10.13012/B2IDB-1079505_V1,2021-08-04,PointL2.csv,"",3888,64
10.13012/B2IDB-1079505_V1,2021-08-04,pointL1auto.csv,"",1016,64
10.13012/B2IDB-1079505_V1,2021-08-04,pointL3auto.csv,"",1009,64
10.13012/B2IDB-1079505_V1,2021-08-04,Tri_68.csv,"",1027499,65
10.13012/B2IDB-1079505_V1,2021-08-04,Tri_80.csv,"",1026943,63
10.13012/B2IDB-1079505_V1,2021-08-04,PointL5.csv,"",12752,65
10.13012/B2IDB-1079505_V1,2021-08-04,Description of Files.rtf,"",50892,64
10.13012/B2IDB-1079505_V1,2021-08-04,pointL4auto.csv,"",1009,64
10.13012/B2IDB-1079505_V1,2021-08-04,Tri_175.csv,"",1137460,64
10.13012/B2IDB-1079505_V1,2021-08-04,PointL6.csv,"",12739,64
10.13012/B2IDB-1079505_V1,2021-08-04,pointL2auto.csv,"",1016,64
10.13012/B2IDB-9133967_V1,2020-10-20,Anthonotha.tar.gz,application/x-gzip,4334050504,93
10.13012/B2IDB-9133967_V1,2020-10-20,Bikinia.tar.gz,application/x-gzip,1325491145,82
10.13012/B2IDB-9133967_V1,2020-10-20,Macrolobium.tar.gz,application/x-gzip,18267605575,80
10.13012/B2IDB-9133967_V1,2020-10-20,Gilbertodendron.tar.gz,application/x-gzip,830275919,81
10.13012/B2IDB-9133967_V1,2020-10-20,Neochevalierodendron.tar.gz,application/x-gzip,968207032,80
10.13012/B2IDB-9133967_V1,2020-10-20,Microberlinia.tar.gz,application/x-gzip,878266761,81
10.13012/B2IDB-9133967_V1,2020-10-20,Crudia.tar.gz,application/x-gzip,13533245373,80
10.13012/B2IDB-9133967_V1,2020-10-20,FOSSIL_S_catatumbus_SA_Africa.tar.gz,application/x-gzip,4791527403,79
10.13012/B2IDB-9133967_V1,2020-10-20,Metadata Striatopollis catatumbus.xlsx,application/vnd.ms-excel,44118,102
10.13012/B2IDB-9133967_V1,2020-10-20,Illinois_Data_Bank_README_S_catatumbus.txt,text/plain,2576,89
10.13012/B2IDB-9133967_V1,2020-10-20,Hymenostegia.tar.gz,application/x-gzip,1357981907,80
10.13012/B2IDB-9133967_V1,2020-10-20,Berlinia.tar.gz,application/x-gzip,3550621112,80
10.13012/B2IDB-9133967_V1,2020-10-20,Didelotia.tar.gz,application/x-gzip,511703591,84
10.13012/B2IDB-9133967_V1,2020-10-20,Isoberlinia.tar.gz,application/x-gzip,5773306725,87
10.13012/B2IDB-9133967_V1,2020-10-20,Tamarindus.tar.gz,application/x-gzip,486024236,91
10.13012/B2IDB-9133967_V1,2020-10-20,Tetraberlinia.tar.gz,application/x-gzip,1493950967,82
10.13012/B2IDB-9133967_V1,2020-10-20,Aphanocalyx.tar.gz,application/x-gzip,545680356,91
10.13012/B2IDB-9133967_V1,2020-10-20,Cynometra.tar.gz,application/x-gzip,1142590403,82
10.13012/B2IDB-9133967_V1,2020-10-20,Julbernardia.tar.gz,application/x-gzip,1238259980,82
10.13012/B2IDB-7636863_V1,2021-11-16,Prada_experiment_dataset.csv,text/csv,109506,65
10.13012/B2IDB-7636863_V1,2021-11-16,Prada_experiment_metadata.csv,text/csv,2801,66
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2004-09.zip,application/zip,7443295773,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2004-10.zip,application/zip,7696078444,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-01.zip,application/zip,7683597133,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-02.zip,application/zip,6942550504,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-03.zip,application/zip,7681548654,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-08.zip,application/zip,7678476297,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-09.zip,application/zip,7432659103,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-10.zip,application/zip,7691193522,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-12.zip,application/zip,7687380332,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2006-02.zip,application/zip,6946965939,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2006-05.zip,application/zip,7685586568,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2006-07.zip,application/zip,7680467697,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2005-06.zip,application/zip,7421627356,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2006-03.zip,application/zip,7680902899,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2004-02.zip,application/zip,7198085355,54
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2004-04.zip,application/zip,7438094201,55
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2003-11.zip,application/zip,7443229272,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2006-08.zip,application/zip,7682062001,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2006-12.zip,application/zip,7672737454,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2006-10.zip,application/zip,7690796019,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2004-08.zip,application/zip,7694729796,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2007-07.zip,application/zip,7677164969,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2007-09.zip,application/zip,7437610075,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2007-12.zip,application/zip,7690196366,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2008-04.zip,application/zip,7437086679,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2008-05.zip,application/zip,7687393786,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2008-08.zip,application/zip,7674231913,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2008-09.zip,application/zip,7440230754,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2008-11.zip,application/zip,7437916529,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2009-02.zip,application/zip,6944066537,52
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2009-04.zip,application/zip,7436280527,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2009-07.zip,application/zip,7676583719,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2009-09.zip,application/zip,7436235672,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2009-10.zip,application/zip,7693967884,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2010-01.zip,application/zip,7685849098,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2010-04.zip,application/zip,7428995465,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2010-05.zip,application/zip,7670847630,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2010-07.zip,application/zip,7677228578,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2010-10.zip,application/zip,7692679766,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2011-01.zip,application/zip,7684924331,51
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2011-03.zip,application/zip,7679294703,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2011-04.zip,application/zip,7428026849,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2007-03.zip,application/zip,7681837902,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2007-05.zip,application/zip,7671040045,53
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2011-12.zip,application/zip,7692322773,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2012-01.zip,application/zip,7686730434,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2012-03.zip,application/zip,7687097698,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2012-08.zip,application/zip,7683538593,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2012-10.zip,application/zip,7689870214,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2012-12.zip,application/zip,7683665464,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2013-02.zip,application/zip,6942197735,50
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2013-03.zip,application/zip,7684599197,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2013-06.zip,application/zip,7419496218,49
10.13012/B2IDB-8790412_V1,2021-06-17,amazon_wrfout_d01_2013-07.zip,application/zip,7681469379,49
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2003-10.zip,application/zip,7676437522,49
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2004-03.zip,application/zip,7678227902,48
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2004-02.zip,application/zip,7189649025,48
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2004-06.zip,application/zip,7423078915,48
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2004-07.zip,application/zip,7682599374,48
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2004-09.zip,application/zip,7436210025,48
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2004-11.zip,application/zip,7444100625,48
10.13012/B2IDB-8790412_V1,2021-06-17,laplata_wrfout_d01_2005-03.zip,application/zip,7679374897,48
