doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-7735354_V1,9/19/2017,alignments-rand.tar.gz,application/x-gzip,635271705,546
10.13012/B2IDB-7008049_V1,4/11/2021,RNASim10k_R02_Analysis.tar.gz,application/x-gzip,627614096,33
10.13012/B2IDB-7008049_V1,4/11/2021,RNASim10k_R01_Analysis.tar.gz,application/x-gzip,627359412,32
10.13012/B2IDB-8882752_V1,5/17/2020,bert-base-multilingual-uncased_trained.tar.gz,application/x-gzip,621727545,148
10.13012/B2IDB-8882752_V1,5/17/2020,ALL_Sub-task C_bert-base-multilingual-uncased.tar.gz,application/x-gzip,621398552,158
10.13012/B2IDB-8882752_V1,5/17/2020,ALL_Sub-task A_bert-base-multilingual-uncased.tar.gz,application/x-gzip,621084370,155
10.13012/B2IDB-8882752_V1,5/17/2020,HIN_Sub-task C_bert-base-multilingual-uncased.tar.gz,application/x-gzip,621010370,150
10.13012/B2IDB-8882752_V1,5/17/2020,IBEN_Sub-task C_bert-base-multilingual-uncased.tar.gz,application/x-gzip,621001086,152
10.13012/B2IDB-8882752_V1,5/17/2020,ALL_Sub-task B_bert-base-multilingual-uncased.tar.gz,application/x-gzip,620958391,143
10.13012/B2IDB-8882752_V1,5/17/2020,HIN_Sub-task A_bert-base-multilingual-uncased.tar.gz,application/x-gzip,620884719,150
10.13012/B2IDB-8882752_V1,5/17/2020,IBEN_Sub-task A_bert-base-multilingual-uncased.tar.gz,application/x-gzip,620875257,153
10.13012/B2IDB-8882752_V1,5/17/2020,HIN_Sub-task B_bert-base-multilingual-uncased.tar.gz,application/x-gzip,620832012,146
10.13012/B2IDB-8882752_V1,5/17/2020,IBEN_Sub-task B_bert-base-multilingual-uncased.tar.gz,application/x-gzip,620827329,146
10.13012/B2IDB-0569467_V2,5/16/2019,gene-trees-logdet-1000tax-500K-06-09.tar.gz,application/x-gzip,620561519,243
10.13012/B2IDB-0569467_V1,11/19/2018,gene-trees-logdet-1000tax-500K-06-09.tar.gz,application/x-gzip,620561519,189
10.13012/B2IDB-7008049_V1,4/11/2021,RNASim10k_R04_Analysis.tar.gz,application/x-gzip,614670025,31
10.13012/B2IDB-1424746_V1,7/29/2018,alignments-1000tax-500K-06-09.tar.gz,application/x-gzip,608176030,350
10.13012/B2IDB-1424746_V1,7/29/2018,gene-trees-100tax-10M-01-20.tar.gz,application/x-gzip,569097510,385
10.13012/B2IDB-1424746_V1,7/29/2018,alignments-1000tax-10M-20-20.tar.gz,application/x-gzip,555514814,383
10.13012/B2IDB-1424746_V1,7/29/2018,alignments-1000tax-10M-10-10.tar.gz,application/x-gzip,553583880,359
10.13012/B2IDB-6795126_V1,8/16/2016,hippi_data.tar.gz,application/x-gzip,546413698,452
10.13012/B2IDB-9133967_V1,10/20/2020,Aphanocalyx.tar.gz,application/x-gzip,545680356,45
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment2_round5.bam,application/x-gzip,531790340,551
10.13012/B2IDB-4447017_V1,6/3/2019,abyss-assemblies.tar.gz,application/x-gzip,524615585,286
10.13012/B2IDB-1424746_V1,7/29/2018,gene-trees-100tax-500K-01-20.tar.gz,application/x-gzip,520240672,382
10.13012/B2IDB-8170405_V1,9/18/2020,180208Msa_filtered.vcf.bgz,application/x-gzip,519737629,72
10.13012/B2IDB-9133967_V1,10/20/2020,Didelotia.tar.gz,application/x-gzip,511703591,41
10.13012/B2IDB-0569467_V2,5/16/2019,gene-trees-logdet-100tax-10M-01-20.tar.gz,application/x-gzip,503938729,220
10.13012/B2IDB-0569467_V1,11/19/2018,gene-trees-logdet-100tax-10M-01-20.tar.gz,application/x-gzip,503938729,183
10.13012/B2IDB-7735354_V1,9/19/2017,alignments-full.tar.gz,application/x-gzip,494970995,536
10.13012/B2IDB-9133967_V1,10/20/2020,Tamarindus.tar.gz,application/x-gzip,486024236,49
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment3_round15.bam,application/x-gzip,461308907,540
10.13012/B2IDB-0569467_V2,5/16/2019,gene-trees-logdet-100tax-500K-01-20.tar.gz,application/x-gzip,460617516,222
10.13012/B2IDB-0569467_V1,11/19/2018,gene-trees-logdet-100tax-500K-01-20.tar.gz,application/x-gzip,460617516,181
10.13012/B2IDB-1424746_V1,7/29/2018,alignments-100tax-500K-01-20.tar.gz,application/x-gzip,452718050,398
10.13012/B2IDB-3958294_V1,12/13/2016,gal_experiment1_round10.bam,application/x-gzip,420374962,536
10.13012/B2IDB-8882752_V1,5/17/2020,ENG_Sub-task C_bert-base-uncased.tar.gz,application/x-gzip,405572813,147
10.13012/B2IDB-8882752_V1,5/17/2020,bert-base-uncased_trained.tar.gz,application/x-gzip,405441913,146
10.13012/B2IDB-8882752_V1,5/17/2020,ENG_Sub-task A_bert-base-uncased.tar.gz,application/x-gzip,405439784,149
10.13012/B2IDB-8882752_V1,5/17/2020,ENG_Sub-task B_bert-base-uncased.tar.gz,application/x-gzip,405385996,149
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment2_round15.bam,application/x-gzip,400929570,525
10.13012/B2IDB-5721322_V1,11/11/2019,estimated-gene-trees-psize-50000000.tar.gz,application/x-gzip,394298916,179
10.13012/B2IDB-5721322_V1,11/11/2019,estimated-gene-trees-psize-10000000.tar.gz,application/x-gzip,389382310,185
10.13012/B2IDB-7008049_V1,4/11/2021,RNASim10k.tar.gz,application/x-gzip,387341503,33
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part03.gz,application/x-gzip,367445272,633
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part02.gz,application/x-gzip,367334182,635
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part09.gz,application/x-gzip,366616044,634
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part08.gz,application/x-gzip,366240495,643
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part07.gz,application/x-gzip,366240169,650
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part15.gz,application/x-gzip,365946137,602
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part06.gz,application/x-gzip,365858280,662
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part16.gz,application/x-gzip,365856438,637
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part13.gz,application/x-gzip,365843600,623
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part14.gz,application/x-gzip,365788172,618
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part10.gz,application/x-gzip,365651784,591
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part00.gz,application/x-gzip,365522080,681
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part01.gz,application/x-gzip,365478321,630
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part05.gz,application/x-gzip,365434496,621
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part11.gz,application/x-gzip,364984123,591
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part12.gz,application/x-gzip,363781607,631
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part04.gz,application/x-gzip,363606171,625
10.13012/B2IDB-2626814_V3,7/15/2020,alignments-fungi.tar.gz,application/x-gzip,342505962,86
10.13012/B2IDB-2626814_V2,1/22/2020,alignments-fungi.tar.gz,application/x-gzip,342505962,112
10.13012/B2IDB-2626814_V1,11/11/2019,alignments-fungi.tar.gz,application/x-gzip,342505962,139
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment1_round10.bam,application/x-gzip,339816731,418
10.13012/B2IDB-7008049_V1,4/11/2021,RNASim1000_Analysis.tar.gz,application/x-gzip,337585806,33
10.13012/B2IDB-3958294_V1,12/13/2016,gal_experiment3_round5.bam,application/x-gzip,327201082,438
10.13012/B2IDB-1424746_V1,7/29/2018,alignments-1000tax-500K-10-10.tar.gz,application/x-gzip,321345821,361
10.13012/B2IDB-3958294_V1,12/13/2016,evolved_liquidculture24h.bam,application/x-gzip,308398706,520
10.13012/B2IDB-7735354_V1,9/19/2017,gene-trees-rand.tar.gz,application/x-gzip,285639773,516
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment1_round15.bam,application/x-gzip,284576619,522
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment1_round5.bam,application/x-gzip,283519817,404
10.13012/B2IDB-7008049_V1,4/11/2021,Cox1-Het_Analysis.tar.gz,application/x-gzip,267133928,35
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment2_round10.bam,application/x-gzip,247742602,432
10.13012/B2IDB-3352362_V1,5/10/2019,Pradhan2019data.RData,application/x-gzip,235924883,203
10.13012/B2IDB-2128477_V1,9/17/2019,gal_0p2_10C.bam,application/x-gzip,235776541,147
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0000000002-psize-50000000.tar.gz,application/x-gzip,233262002,177
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0-psize-50000000.tar.gz,application/x-gzip,233133108,177
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0000000005-psize-50000000.tar.gz,application/x-gzip,232105326,179
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0000000001-psize-50000000.tar.gz,application/x-gzip,231557681,173
10.13012/B2IDB-1424746_V1,7/29/2018,gene-trees-1000tax-10M-20-20.tar.gz,application/x-gzip,229400581,403
10.13012/B2IDB-1424746_V1,7/29/2018,gene-trees-1000tax-10M-10-10.tar.gz,application/x-gzip,227824764,360
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0-psize-10000000.tar.gz,application/x-gzip,225663673,176
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0000000005-psize-10000000.tar.gz,application/x-gzip,224980469,174
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0000000002-psize-10000000.tar.gz,application/x-gzip,224724654,183
10.13012/B2IDB-2128477_V1,9/17/2019,NAG_0p2_10C.bam,application/x-gzip,224452689,148
10.13012/B2IDB-7735354_V1,9/19/2017,alignments-clad.tar.gz,application/x-gzip,223881622,398
10.13012/B2IDB-5721322_V1,11/11/2019,alignments-dlrate-0.0000000001-psize-10000000.tar.gz,application/x-gzip,221451310,180
10.13012/B2IDB-1424746_V1,7/29/2018,alignments-1000tax-500K-20-20.tar.gz,application/x-gzip,221058744,363
10.13012/B2IDB-2128477_V1,9/17/2019,gal_0p2_10B.bam,application/x-gzip,216480527,144
10.13012/B2IDB-1424746_V1,7/29/2018,gene-trees-1000tax-500K-10-10.tar.gz,application/x-gzip,214510556,374
10.13012/B2IDB-2128477_V1,9/17/2019,mel_0p2_10D.bam,application/x-gzip,210814277,144
10.13012/B2IDB-0095812_V1,8/25/2020,FBbslF_FBbslR2.tar.gz,application/x-gzip,206809944,73
10.13012/B2IDB-2128477_V1,9/17/2019,NAG_0p2_10D.bam,application/x-gzip,204028439,141
10.13012/B2IDB-1424746_V1,7/29/2018,gene-trees-1000tax-500K-20-20.tar.gz,application/x-gzip,203908043,384
10.13012/B2IDB-7008049_V1,4/11/2021,1000M1_HF_Analysis.tar.gz,application/x-gzip,202587770,30
10.13012/B2IDB-2128477_V1,9/17/2019,NAG_0p2_10A.bam,application/x-gzip,199591205,153
10.13012/B2IDB-0569467_V2,5/16/2019,gene-trees-logdet-1000tax-10M-20-20.tar.gz,application/x-gzip,193137845,216
10.13012/B2IDB-0569467_V1,11/19/2018,gene-trees-logdet-1000tax-10M-20-20.tar.gz,application/x-gzip,193137845,185
10.13012/B2IDB-0569467_V2,5/16/2019,gene-trees-logdet-1000tax-10M-10-10.tar.gz,application/x-gzip,191776902,220
10.13012/B2IDB-0569467_V1,11/19/2018,gene-trees-logdet-1000tax-10M-10-10.tar.gz,application/x-gzip,191776902,184
10.13012/B2IDB-2128477_V1,9/17/2019,gal_0p2_10D.bam,application/x-gzip,187196206,140
10.13012/B2IDB-8518809_V1,1/27/2019,1000_taxon_rapid_radiation.tar.gz,application/x-gzip,182971362,389
10.13012/B2IDB-0569467_V2,5/16/2019,gene-trees-logdet-1000tax-500K-10-10.tar.gz,application/x-gzip,180757193,234
10.13012/B2IDB-0569467_V1,11/19/2018,gene-trees-logdet-1000tax-500K-10-10.tar.gz,application/x-gzip,180757193,189
10.13012/B2IDB-4222651_V1,4/19/2018,authority2009.part17.gz,application/x-gzip,174958178,590
10.13012/B2IDB-0095812_V1,8/25/2020,BT18SF_BT18SR.tar.gz,application/x-gzip,174929622,70
10.13012/B2IDB-0569467_V2,5/16/2019,gene-trees-logdet-1000tax-500K-20-20.tar.gz,application/x-gzip,171548320,223
10.13012/B2IDB-0569467_V1,11/19/2018,gene-trees-logdet-1000tax-500K-20-20.tar.gz,application/x-gzip,171548320,191
10.13012/B2IDB-3958294_V1,12/13/2016,gal_experiment1_round5.bam,application/x-gzip,169057625,560
10.13012/B2IDB-2128477_V1,9/17/2019,gal_0p2_10A.bam,application/x-gzip,167696833,141
10.13012/B2IDB-2128477_V1,9/17/2019,mel_0p2_10C.bam,application/x-gzip,165149039,146
10.13012/B2IDB-2128477_V1,9/17/2019,NAG_0p2_10B.bam,application/x-gzip,165000904,146
10.13012/B2IDB-2128477_V1,9/17/2019,man_0p2_10B.bam,application/x-gzip,163401673,143
10.13012/B2IDB-2128477_V1,9/17/2019,man_0p2_10C.bam,application/x-gzip,161294767,148
10.13012/B2IDB-2128477_V1,9/17/2019,mel_0p2_10B.bam,application/x-gzip,158756305,150
10.13012/B2IDB-2128477_V1,9/17/2019,man_0p2_10D.bam,application/x-gzip,158094723,153
10.13012/B2IDB-7735354_V1,9/19/2017,gene-trees-full.tar.gz,application/x-gzip,153794884,506
10.13012/B2IDB-2128477_V1,9/17/2019,mel_0p2_10A.bam,application/x-gzip,152450293,157
10.13012/B2IDB-3958294_V1,12/13/2016,gal_experiment2_round5.bam,application/x-gzip,137580058,440
10.13012/B2IDB-2626814_V3,7/15/2020,gene-trees-fungi.tar.gz,application/x-gzip,134513771,92
10.13012/B2IDB-2626814_V2,1/22/2020,gene-trees-fungi.tar.gz,application/x-gzip,134513771,118
10.13012/B2IDB-2626814_V1,11/11/2019,gene-trees-fungi.tar.gz,application/x-gzip,134513771,146
10.13012/B2IDB-3958294_V1,12/13/2016,gal_experiment2_round10.bam,application/x-gzip,132873143,542
10.13012/B2IDB-5721322_V1,11/11/2019,true-trees-psize-10000000.tar.gz,application/x-gzip,119570739,177
10.13012/B2IDB-5721322_V1,11/11/2019,true-trees-psize-50000000.tar.gz,application/x-gzip,118733139,189
10.13012/B2IDB-3958294_V1,12/13/2016,founder.bam,application/x-gzip,115115517,561
10.13012/B2IDB-2128477_V1,9/17/2019,man_0p2_10A.bam,application/x-gzip,113376179,153
10.13012/B2IDB-7735354_V1,9/19/2017,gene-trees-clad.tar.gz,application/x-gzip,112685043,559
10.13012/B2IDB-3958294_V1,12/13/2016,LB_experiment3_round10.bam,application/x-gzip,109640313,517
10.13012/B2IDB-4004605_V1,7/15/2020,true-trees-with-one-gen-per-year-psize-50000000.tar.gz,application/x-gzip,109608665,99
10.13012/B2IDB-4004605_V1,7/15/2020,true-trees-with-one-gen-per-year-psize-10000000.tar.gz,application/x-gzip,109452472,98
10.13012/B2IDB-4308433_V1,5/6/2018,analysis_04.tar.gz,application/x-gzip,71109871,440
10.13012/B2IDB-4308433_V1,5/6/2018,analysis_02.tar.gz,application/x-gzip,64235082,463
10.13012/B2IDB-4308433_V1,5/6/2018,analysis_03.tar.gz,application/x-gzip,61404154,398
10.13012/B2IDB-4308433_V1,5/6/2018,analysis_01.tar.gz,application/x-gzip,61159977,446
10.13012/B2IDB-2626814_V3,7/15/2020,true-trees-fungi.tar.gz,application/x-gzip,49398458,91
10.13012/B2IDB-2626814_V2,1/22/2020,true-trees-fungi.tar.gz,application/x-gzip,49398458,111
10.13012/B2IDB-2626814_V1,11/11/2019,true-trees-fungi.tar.gz,application/x-gzip,49398458,151
10.13012/B2IDB-2626814_V3,7/15/2020,true-trees-fungi-w-1.1-gen-per-year.tar.gz,application/x-gzip,33864160,89
10.13012/B2IDB-7735354_V1,9/19/2017,species-trees-rand.tar.gz,application/x-gzip,33167225,414
10.13012/B2IDB-7735354_V1,9/19/2017,species-trees-clad.tar.gz,application/x-gzip,32580913,514
10.13012/B2IDB-0095812_V1,8/25/2020,FBLBM16-23F3_FBLBM1623R3.tar.gz,application/x-gzip,24669293,72
10.13012/B2IDB-2418574_V1,1/23/2021,exp2.tar.gz,application/x-gzip,18389730,56
10.13012/B2IDB-7735354_V1,9/19/2017,species-trees-full.tar.gz,application/x-gzip,16989300,532
10.13012/B2IDB-4004605_V1,7/15/2020,species-trees-mulrf-w-seed-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,13552421,105
10.13012/B2IDB-4004605_V1,7/15/2020,species-trees-mulrf-w-seed-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,13283883,102
10.13012/B2IDB-4050038_V1,5/21/2021,biological.tar.gz,application/x-gzip,11596894,42
10.13012/B2IDB-4004605_V1,7/15/2020,species-trees-mulrf-w-preprocessed-r1.2.0v3-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,9647954,97
10.13012/B2IDB-4447017_V1,6/3/2019,RedFoxYGenes-BLAST.tar.gz,application/x-gzip,9531106,280
10.13012/B2IDB-7008049_V1,4/11/2021,RNASim1000.tar.gz,application/x-gzip,9460053,32
10.13012/B2IDB-4004605_V1,7/15/2020,species-trees-mulrf-w-preprocessed-r1.2.0v3-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,9363531,99
10.13012/B2IDB-2626814_V3,7/15/2020,species-trees-duptree-fungi.tar.gz,application/x-gzip,7632290,91
10.13012/B2IDB-2626814_V2,1/22/2020,species-trees-duptree-fungi.tar.gz,application/x-gzip,7632290,112
10.13012/B2IDB-2626814_V1,11/11/2019,species-trees-duptree-fungi.tar.gz,application/x-gzip,7632290,149
10.13012/B2IDB-7863273_V1,4/30/2021,500M1-P.tar.gz,application/x-gzip,6890968,32
10.13012/B2IDB-1424746_V1,7/29/2018,astral-trees.tar.gz,application/x-gzip,5947407,366
10.13012/B2IDB-9570561_V1,3/19/2019,merger-trees.tar.gz,application/x-gzip,5769060,213
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-astral-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,4735854,173
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-astral-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,4725637,187
10.13012/B2IDB-1424746_V1,7/29/2018,paup-svdq-trees.tar.gz,application/x-gzip,4700250,358
10.13012/B2IDB-9570561_V1,3/19/2019,true-trees.tar.gz,application/x-gzip,4026360,207
10.13012/B2IDB-9570561_V1,3/19/2019,astral-trees.tar.gz,application/x-gzip,3914938,207
10.13012/B2IDB-0569467_V2,5/16/2019,paup-svdq-trees-logdet.tar.gz,application/x-gzip,3777482,226
10.13012/B2IDB-0569467_V1,11/19/2018,paup-svdq-trees-logdet.tar.gz,application/x-gzip,3777482,187
10.13012/B2IDB-0569467_V2,5/16/2019,astral-trees-logdet.tar.gz,application/x-gzip,3448076,225
10.13012/B2IDB-0569467_V1,11/19/2018,astral-trees-logdet.tar.gz,application/x-gzip,3448076,191
10.13012/B2IDB-2626814_V3,7/15/2020,indelible-params-fungi.tar.gz,application/x-gzip,3394344,91
10.13012/B2IDB-2626814_V2,1/22/2020,indelible-params-fungi.tar.gz,application/x-gzip,3394344,114
10.13012/B2IDB-2626814_V1,11/11/2019,indelible-params-fungi.tar.gz,application/x-gzip,3394344,146
10.13012/B2IDB-0790815_V3,3/25/2019,141230combined_data_and_positions.RData,application/x-gzip,2856817,321
10.13012/B2IDB-0790815_V2,12/19/2018,141230combined_data_and_positions.RData,application/x-gzip,2856817,226
10.13012/B2IDB-0790815_V1,11/29/2017,141230combined_data_and_positions.RData,application/x-gzip,2856817,347
10.13012/B2IDB-9734610_V1,7/4/2019,results.tar.gz,application/x-gzip,2780803,173
10.13012/B2IDB-0569467_V2,5/16/2019,true-constraint-trees-logdet.tar.gz,application/x-gzip,1865041,235
10.13012/B2IDB-0569467_V1,11/19/2018,true-constraint-trees-logdet.tar.gz,application/x-gzip,1865041,187
10.13012/B2IDB-1424746_V1,7/29/2018,true-constraint-trees.tar.gz,application/x-gzip,1748690,342
10.13012/B2IDB-5721322_V1,11/11/2019,indelible-parameters-psize-10000000.tar.gz,application/x-gzip,1697830,175
10.13012/B2IDB-5721322_V1,11/11/2019,indelible-parameters-psize-50000000.tar.gz,application/x-gzip,1697712,181
10.13012/B2IDB-8518809_V1,1/27/2019,500_taxon_kuhner_felsenstein.tar.gz,application/x-gzip,1444830,387
10.13012/B2IDB-9665377_V1,4/23/2018,results_all_model.tar.gz,application/x-gzip,1376311,591
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-duptree-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,1315010,186
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-duptree-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,1312890,180
10.13012/B2IDB-2626814_V3,7/15/2020,species-trees-astral-fungi.tar.gz,application/x-gzip,1227049,89
10.13012/B2IDB-2626814_V2,1/22/2020,species-trees-astral-fungi.tar.gz,application/x-gzip,1227049,117
10.13012/B2IDB-2626814_V1,11/11/2019,species-trees-astral-fungi.tar.gz,application/x-gzip,1227049,146
10.13012/B2IDB-1424746_V1,7/29/2018,raxml-caml-trees.tar.gz,application/x-gzip,1195957,346
10.13012/B2IDB-9570561_V1,3/19/2019,raxml-trees.tar.gz,application/x-gzip,984069,215
10.13012/B2IDB-4004605_V1,7/15/2020,species-trees-fastmulrfs-r1.2.0v3-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,919115,99
10.13012/B2IDB-4004605_V1,7/15/2020,species-trees-fastmulrfs-r1.2.0v3-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,886855,104
10.13012/B2IDB-0569467_V2,5/16/2019,raxml-caml-trees-logdet.tar.gz,application/x-gzip,837407,217
10.13012/B2IDB-0569467_V1,11/19/2018,raxml-caml-trees-logdet.tar.gz,application/x-gzip,837407,187
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-fastmulrfs-w-mulrf-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,692450,180
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-fastmulrfs-w-mulrf-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,677415,187
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-fastmulrfs-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,647836,177
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-fastmulrfs-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,631933,173
10.13012/B2IDB-8170405_V1,9/18/2020,180208Msa_filtered.vcf.bgz.tbi,application/x-gzip,548464,71
10.13012/B2IDB-0095812_V1,8/25/2020,database.tar.gz,application/x-gzip,529456,71
10.13012/B2IDB-0569467_V2,5/16/2019,astral64-trees.tar.gz,application/x-gzip,436719,222
10.13012/B2IDB-9570561_V1,3/19/2019,rp-trees.tar.gz,application/x-gzip,351657,211
10.13012/B2IDB-2626814_V3,7/15/2020,species-trees-stag-fungi.tar.gz,application/x-gzip,289701,91
10.13012/B2IDB-2626814_V2,1/22/2020,species-trees-stag-fungi.tar.gz,application/x-gzip,289701,117
10.13012/B2IDB-2626814_V1,11/11/2019,species-trees-stag-fungi.tar.gz,application/x-gzip,289701,148
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-mulrf-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,289174,184
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-mulrf-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,283904,182
10.13012/B2IDB-8518809_V1,1/27/2019,101_taxon_rapid_radiation.tar.gz,application/x-gzip,234398,398
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-stag-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,210645,180
10.13012/B2IDB-0095812_V1,8/25/2020,results.tar.gz,application/x-gzip,203840,68
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-stag-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,201520,174
10.13012/B2IDB-9665377_V1,4/23/2018,model_text_files.tar.gz,application/x-gzip,189779,580
10.13012/B2IDB-2626814_V3,7/15/2020,species-trees-mulrf-fungi.tar.gz,application/x-gzip,145038,91
10.13012/B2IDB-2626814_V2,1/22/2020,species-trees-mulrf-fungi.tar.gz,application/x-gzip,145038,113
10.13012/B2IDB-2626814_V1,11/11/2019,species-trees-mulrf-fungi.tar.gz,application/x-gzip,145038,144
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-astrid-ntaxa-100-psize-50000000.tar.gz,application/x-gzip,118725,177
10.13012/B2IDB-5721322_V1,11/11/2019,species-trees-astrid-ntaxa-100-psize-10000000.tar.gz,application/x-gzip,117980,186
10.13012/B2IDB-2501832_V1,8/30/2019,Raw_trapper_data_for_bobcat_CPUE_paper.rds,application/x-gzip,99837,172
10.13012/B2IDB-2626814_V1,11/11/2019,species-trees-astrid-fungi.tar.gz,application/x-gzip,96030,156
10.13012/B2IDB-2626814_V3,7/15/2020,species-trees-astrid-fixed-fungi.tar.gz,application/x-gzip,75412,91
10.13012/B2IDB-2626814_V2,1/22/2020,species-trees-astrid-fixed-fungi.tar.gz,application/x-gzip,75412,112
10.13012/B2IDB-4308433_V1,5/6/2018,input.tar.gz,application/x-gzip,23814,449
10.13012/B2IDB-0095812_V1,8/25/2020,SeedSeqs.fasta.tar.gz,application/x-gzip,12022,75
10.13012/B2IDB-3289560_V1,3/6/2021,exporter.tar.gz,application/x-gzip,9846,99
10.13012/B2IDB-4585244_V1,1/4/2021,UrbanGridLatLon.RData,application/x-gzip,4724,93
10.13012/B2IDB-4308433_V1,5/6/2018,scripts.tar.gz,application/x-gzip,1884,408
10.13012/B2IDB-2501832_V1,8/30/2019,Final_data_from_bobcat_paper.rds,application/x-gzip,1787,163
10.13012/B2IDB-3289560_V1,3/6/2021,radarcfg.tar.gz,application/x-gzip,974,111
10.13012/B2IDB-9453481_V1,12/20/2019,RayTracer1904,application/x-executable,216448,226
10.13012/B2-3044828_V1,2/22/2019,Data MS.7z,application/x-7z-compressed,4953044788,276
10.13012/B2IDB-0946028_V2,3/8/2021,DataAndCodeForPublic_v2.7z,application/x-7z-compressed,2275415,65
10.13012/B2IDB-0946028_V1,1/8/2020,DataAndCodeForPublic.7z,application/x-7z-compressed,608695,141
10.13012/B2IDB-5072223_V1,11/30/2016,BioScience_Milkweed_Data.7z,application/x-7z-compressed,21531,548
10.13012/B2-3044828_V1,2/22/2019,Code MS.7z,application/x-7z-compressed,6668,279
10.13012/B2IDB-5495131_V1,12/19/2016,paths_to_month_cleaned_filtered.ods,application/vnd.oasis.opendocument.spreadsheet,1482590,647
10.13012/B2IDB-5495131_V1,12/19/2016,modules_bymonth.ods,application/vnd.oasis.opendocument.spreadsheet,7764,451
10.13012/B2IDB-5495131_V1,12/19/2016,General_Stats_iOS_Android_ModuleHits.ods,application/vnd.oasis.opendocument.spreadsheet,3532,411
10.13012/B2IDB-0790815_V2,12/19/2018,DataS2_marker_info.xlsx,application/vnd.ms-excel,131355464,198
10.13012/B2IDB-0790815_V1,11/29/2017,DataS5_marker_info.xlsx,application/vnd.ms-excel,131355464,201
10.13012/B2IDB-0790815_V3,3/25/2019,DataS2_marker_info.xlsx,application/vnd.ms-excel,121305267,327
10.13012/B2IDB-6701059_V1,9/4/2018,UIUC_Interlibrary_Loan_Lending_Data_2009-2013_IllinoisDataBank.xlsx,application/vnd.ms-excel,52825370,290
